_id,created_at,name,username,message,link,link_image,likes_count,shares_count,comments_count,type,views,user_link,id_post,date,hour,weekday,reactions_count,query
64763b5dbbad6288ac996af1,2023-02-01 23:24:08,Dayi Quintana ,Ladamadelfutbol,"Los que impartirán justicia este fin de semana en la @LigaFUTVE han sido oficializados por la @FVF_Oficial
#VenezuelaEsFUTVE | . ",https://twitter.com/Ladamadelfutbol/status/1620925998853136385,['https://pbs.twimg.com/media/Fn6vmyMXEAAxts8?format=jpg&name=small'],2,1,0,carrusel,643,https://twitter.com/Ladamadelfutbol,1620925998853136385,2023-02-01,19,Miércoles,3,fvf
64763b5dbbad6288ac996af2,2023-02-01 22:57:35,Jesús E. Pino Gómez,Jpino21,"Cuenta @avilchezve que la FVF dió el visto bueno para que el Deportivo Lara presente los recaudos requeridos para participar en la #LigaFutve y tendrá un plazo de 10 días para formalizar dichos requerimientos, de ser aprobado, participarán en la 1era división del futve. | . ",https://twitter.com/Jpino21/status/1620919320594501632,['https://pbs.twimg.com/profile_images/1627148011204710405/d153pR71_normal.jpg'],0,1,0,image,203,https://twitter.com/Jpino21,1620919320594501632,2023-02-01,18,Miércoles,1,fvf
64763b5dbbad6288ac996af3,2023-02-01 22:19:10,Jorge Pulido,pulidojorge,"Es que yo no entiendo a estos ROOKIES del Dpto. de LDC de la @FVF_Oficial la LDC es universal, la categoría es un tema deportivo. La LDC de @Caracas_FC es la misma que para @YaracuyanosFC entonces @DeportivoLara no está apto para 1ra ni 2da. Cómo llegó Lara hasta acá?  | . 😔 😔 😔 😔 😔",https://twitter.com/pulidojorge/status/1620909651704561676,[],2,1,0,carrusel,1201,https://twitter.com/pulidojorge,1620909651704561676,2023-02-01,18,Miércoles,3,fvf
64763b5dbbad6288ac996af4,2023-02-01 21:47:14,Liga FUTVE Futsal,LigaFUTVESala,"#FVF abre proceso de postulación para formar parte de la Liga FUTVE FUTSAL 1 y FUTSAL FEM

 https://bit.ly/3Dxn5ne
#LigaFUTVEFutsal1
#TalentoDeCalle | . 🔗",https://twitter.com/LigaFUTVESala/status/1620901612666355712,['https://pbs.twimg.com/media/Fn6ZbNuXoAUFHXJ?format=jpg&name=small'],9,8,0,carrusel,1324,https://twitter.com/LigaFUTVESala,1620901612666355712,2023-02-01,17,Miércoles,17,fvf
64763b5dbbad6288ac996af5,2023-02-01 21:44:47,José Israel González Fernàndez,somosjoseisrael,"Gobernador Adolfo Pereira: «Hablé esta mañana con el Presidente de la FVF y el plazo lo dan» https://noticiasbarquisimeto.com/gobernador-adolfo-pereira-hable-esta-manana-con-el-presidente-de-la-fvf-y-el-plazo-lo-dan/… vía @noticiasbqto | noticiasbarquisimeto.comGobernador Adolfo Pereira: ""Hablé esta mañana con el Presidente de la FVF y el plazo lo dan"" -...El Gobernador del estado Lara, Adolfo Pereira, habló sobre la situación del Deportivo Lara y la profunda crisis que vive la entidad larense, que hace pocas horas pasó a manos de una junta transitoria.... ",https://twitter.com/somosjoseisrael/status/1620900999631093760,[],0,0,0,carrusel,26,https://twitter.com/somosjoseisrael,1620900999631093760,2023-02-01,17,Miércoles,0,fvf
64763b5dbbad6288ac996af6,2023-02-01 21:16:20,Edgardo Freitez,EdgardoCDL13_HR,"Son muchas las personas afectadas por esta situación del @DeportivoLara más de 463 familias directas!! El depor a parte de la pasión de todos los Larenses, es una fuente de empleo para la comunidad! @FVF_Oficial @LigaFUTVE @AUFPVenezuela @AdolfoP_Oficial | . ",https://twitter.com/EdgardoCDL13_HR/status/1620893840503877632,['https://pbs.twimg.com/media/Fn6SW64XEAIJk6H?format=jpg&name=small'],30,13,1,carrusel,1334,https://twitter.com/EdgardoCDL13_HR,1620893840503877632,2023-02-01,17,Miércoles,44,fvf
64763b5dbbad6288ac996af7,2023-02-01 21:13:01,صُ,fvf_t,حفله طلال مداح حلوووه مره. | . 😞 🤍,https://twitter.com/fvf_t/status/1620893004516200448,[],0,0,0,carrusel,294,https://twitter.com/fvf_t,1620893004516200448,2023-02-01,17,Miércoles,0,fvf
64763b5dbbad6288ac996af8,2023-02-01 20:47:29,Luis A. Montilla G.,Luis_MontillaG,"El atacante Junior Paredes Jaspe se incorpora mañana a @EstudiantesMEFC 
#Merida #LigaFUTVE #FVF | . 🏔 🔴 ⚪",https://twitter.com/Luis_MontillaG/status/1620886579752615938,[],58,14,3,carrusel,6559,https://twitter.com/Luis_MontillaG,1620886579752615938,2023-02-01,16,Miércoles,75,fvf
64763b5dbbad6288ac996af9,2023-02-01 20:30:06,فهد,fvf_7,طبعا الحْنرْير ميسي ضيع هدف محقق بس شبيحته الحْنارْير بكل بجاحه ينتقدون باقي الفريق و ينسون عفن لاعبهم | . ,https://twitter.com/fvf_7/status/1620882205047418880,['https://pbs.twimg.com/profile_images/1527128908549738496/foTbD-Cw_normal.jpg'],0,0,0,image,282,https://twitter.com/fvf_7,1620882205047418880,2023-02-01,16,Miércoles,0,fvf
64763b5dbbad6288ac996afa,2023-02-01 20:27:28,فهد,fvf_7,ميسي  | . 😭 😭 😭 😭 😭 😭 😭 😭 😭 😭 😭 😭 😭 😭 😭 😭 😭 😭 😭 😭 😭 😭 😭 😭 😭 😭,https://twitter.com/fvf_7/status/1620881540141191175,[],0,0,0,carrusel,64,https://twitter.com/fvf_7,1620881540141191175,2023-02-01,16,Miércoles,0,fvf
64763b5dbbad6288ac996afb,2023-02-01 20:22:36,فهد,fvf_7,"مبابي 
ليتها في ميسي ولا فيك | . 😢 😢 😢 😢",https://twitter.com/fvf_7/status/1620880314343239680,[],0,0,0,carrusel,133,https://twitter.com/fvf_7,1620880314343239680,2023-02-01,16,Miércoles,0,fvf
64763b5dbbad6288ac996afc,2023-02-01 20:18:05,فهد,fvf_7,الله ىلعن ميسي هالعاهه ذا اقرفنا | . ,https://twitter.com/fvf_7/status/1620879181319139329,['https://pbs.twimg.com/profile_images/1527128908549738496/foTbD-Cw_normal.jpg'],0,0,0,image,57,https://twitter.com/fvf_7,1620879181319139329,2023-02-01,16,Miércoles,0,fvf
64763b5dbbad6288ac996afd,2023-02-01 20:11:22,فهد,fvf_7,مبابي قسم بالله انك حىمار مثل مشجعين ناديك الحىمير | . ,https://twitter.com/fvf_7/status/1620877489756327937,['https://pbs.twimg.com/profile_images/1527128908549738496/foTbD-Cw_normal.jpg'],0,0,0,image,110,https://twitter.com/fvf_7,1620877489756327937,2023-02-01,16,Miércoles,0,fvf
64763b5dbbad6288ac996afe,2023-02-01 20:10:32,فهد,fvf_7,مبابي تفو عليك يا حىمار | . ,https://twitter.com/fvf_7/status/1620877278367608833,['https://pbs.twimg.com/profile_images/1527128908549738496/foTbD-Cw_normal.jpg'],0,0,0,image,84,https://twitter.com/fvf_7,1620877278367608833,2023-02-01,16,Miércoles,0,fvf
64763b5dbbad6288ac996aff,2023-02-01 20:10:21,David Araujo,davidaraujo81,"Junto al Profesor. Enser Rodríguez en representación de la #ligapanamericana acompañamos a las atletas femeninas seleccionadas  de las escuelas de #fútbol Guayabones SC y EM Julio Garcia, al Tryout  Sub 15, Sub 17, Sub 20 #Mérida @femenino @FVF_Oficial @AFEMerida | . ",https://twitter.com/davidaraujo81/status/1620877234482601985,['https://pbs.twimg.com/media/Fn6DQGPXwAA9kRV?format=jpg&name=small'],0,0,0,carrusel,20,https://twitter.com/davidaraujo81,1620877234482601985,2023-02-01,16,Miércoles,0,fvf
64763b5dbbad6288ac996b00,2023-02-01 20:07:42,فهد,fvf_7,بلنتي سببه راموس و يجيك حْنرْير يشبح ل ميسي يىْابح | . ,https://twitter.com/fvf_7/status/1620876564429934593,['https://pbs.twimg.com/profile_images/1527128908549738496/foTbD-Cw_normal.jpg'],0,0,0,image,161,https://twitter.com/fvf_7,1620876564429934593,2023-02-01,16,Miércoles,0,fvf
64763b5dbbad6288ac996b01,2023-02-01 20:04:11,فهد,fvf_7,Allez ramos | . ,https://twitter.com/fvf_7/status/1620875681545752576,['https://pbs.twimg.com/profile_images/1527128908549738496/foTbD-Cw_normal.jpg'],0,0,0,image,28,https://twitter.com/fvf_7,1620875681545752576,2023-02-01,16,Miércoles,0,fvf
64763b5dbbad6288ac996b02,2023-02-01 20:04:00,FFCV,FFCV_info,"| SELECCIÓ |

  Sedes y horarios de la Fase Oro del CNSA sub14 masculino #Cádiz2023
 La Selecció Valenciana sub14 se medirá a @asturfutbol @RFAF y @EFF_FVF
  Jerez de la Frontera /San Fernando
 10-12 de febrero

 https://ffcv.es/wp/blog/2023/01/31/horario-de-partidos-y-campos-de-la-fase-oro-para-la-seleccio-valenciana-masculina-sub14-de-futbol-cadiz-2023/…
#SomValenciana | . 📍 🕓 🙋🏻‍♂️ 🏟️ 🗓️ 📎 🔹 🔸 ❤️",https://twitter.com/FFCV_info/status/1620875634640621583,['https://pbs.twimg.com/media/FiAKfRZXEAYLpmj?format=jpg&name=small'],1,1,0,carrusel,1220,https://twitter.com/FFCV_info,1620875634640621583,2023-02-01,16,Miércoles,2,fvf
64763b5dbbad6288ac996b03,2023-02-01 12:11:54,MCamacaro69,MDCamacaro,"#ElPuebloSufreLasSanciones
FVF anunció listado de clubes que han obtenido su licencia para el 2023 | . 🇻🇪",https://twitter.com/MDCamacaro/status/1620756826773131265,[],0,3,0,carrusel,10,https://twitter.com/MDCamacaro,1620756826773131265,2023-02-01,08,Miércoles,3,fvf
64763b5dbbad6288ac996b04,2023-02-01 12:10:44,MCamacaro69,MDCamacaro,"#ElPuebloSufreLasSanciones
FVF anunció listado de clubes que han obtenido su licencia para el 2023. | . 🇻🇪",https://twitter.com/MDCamacaro/status/1620756535575207936,[],0,3,0,carrusel,8,https://twitter.com/MDCamacaro,1620756535575207936,2023-02-01,08,Miércoles,3,fvf
64763b5dbbad6288ac996b05,2023-02-01 11:40:17,Marcos Yañez,ChamolocoLdr,No tapamos el sol con un dedo desde que llegaron la nueva junta FVF la liga se a estancado que triste no hay progreso más bien equipos que tienes que salir por deudas y impagos! | . ,https://twitter.com/ChamolocoLdr/status/1620748871675826178,['https://pbs.twimg.com/profile_images/1614035017813954568/EdSHFA41_normal.jpg'],2,1,0,image,211,https://twitter.com/ChamolocoLdr,1620748871675826178,2023-02-01,07,Miércoles,3,fvf
64763b5dbbad6288ac996b06,2023-02-01 10:59:30,FFCV,FFCV_info,"| SELECCIÓ |

  Sedes y horarios de la Fase Oro del CNSA Valenta #Almeria2023
 La Selecció Valenciana Valenta sub17 se medirá a @EFF_FVF @FCF_CAT y @RFFM_oficial
  Berja (Almería)
 24-26 de febrero

 https://ffcv.es/wp/blog/2023/01/31/calendario-de-partidos-y-campos-de-la-fase-oro-para-la-seleccio-valenciana-valenta-sub17-de-futbol-en-almeria2023/…
#SomValenciana | ffcv.esCalendario de partidos y campos de la Fase Oro para la Selecció Valenciana Valenta sub17 de fútbol...La Selecció Valenciana Valenta sub17 de fútbol se medirá a Madrid, Catalunya y Euskadi en la Fase Plata del X Campeonato Nacional de Selecciones Autonómicas de la categoría. La Selecció que dirige .... 📍 🕓 🙋‍♀️ 🏟️ 🗓️ 📎 🔹 🔸 ❤️",https://twitter.com/FFCV_info/status/1620738606108221442,[],0,0,0,carrusel,798,https://twitter.com/FFCV_info,1620738606108221442,2023-02-01,06,Miércoles,0,fvf
64763b5dbbad6288ac996b07,2023-02-01 10:24:01,danica♡,DanniSafina,parv in Cook Islands is baby parv who just flirted w everyone  she gets a huge upgrade in FvF #Survivor | . 😂,https://twitter.com/DanniSafina/status/1620729678045790208,[],0,0,0,carrusel,52,https://twitter.com/DanniSafina,1620729678045790208,2023-02-01,06,Miércoles,0,fvf
64763b5dbbad6288ac996b08,2023-02-01 10:12:19,Euskadiko Futbol Federakundea - Federación Vasca,EFF_FVF,"🅴🅸🅻🅴🅺
Atzo 𝐑𝐅𝐄𝐅 𝟑. 𝐌𝐚𝐢𝐥𝐚𝐤𝐨 𝐞𝐩𝐚𝐢𝐥𝐞𝐞𝐤 froga fisikoak izan zituzten Lezaman.

Ayer los/as á𝐫𝐛𝐢𝐭𝐫𝐨𝐬/𝐚𝐬 𝐝𝐞 𝟑ª 𝐑𝐅𝐄𝐅 tuvieron las pruebas físicas en Lezama. | . 👩‍⚖️ 🅿 🅰 🅰 👨‍⚖️ 🏃‍♀️ 🏃",https://twitter.com/EFF_FVF/status/1620726731362668544,"['https://pbs.twimg.com/media/Fn35J3aWIAA0Y39?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Fn35MHmWIAA8Ji7?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Fn35MH1XkAMRKZm?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Fn35MHpX0AAOPhc?format=jpg&name=360x360']",16,4,1,carrusel,5954,https://twitter.com/EFF_FVF,1620726731362668544,2023-02-01,06,Miércoles,21,fvf
64763b5dbbad6288ac996b09,2023-02-01 10:10:16,Chavista0101,Chavista0101,"#ElPuebloSufreLasSanciones
FVF anunció listado de clubes que han obtenido su licencia para el 2023 | . ",https://twitter.com/Chavista0101/status/1620726217346535424,['https://pbs.twimg.com/profile_images/1292862156761899013/umMHC3lM_normal.jpg'],0,22,0,image,69,https://twitter.com/Chavista0101,1620726217346535424,2023-02-01,06,Miércoles,22,fvf
64763b5dbbad6288ac996b0a,2023-02-01 10:09:40,Chavista0101,Chavista0101,"#ElPuebloSufreLasSanciones
FVF anunció listado de clubes que han obtenido su licencia para el 2023. | . ",https://twitter.com/Chavista0101/status/1620726065923788801,['https://pbs.twimg.com/profile_images/1292862156761899013/umMHC3lM_normal.jpg'],0,18,0,image,70,https://twitter.com/Chavista0101,1620726065923788801,2023-02-01,06,Miércoles,18,fvf
64763b5dbbad6288ac996b0b,2023-02-01 09:57:25,Javier González,javiergon56,PRIMER JUEGO DE LA FVF | . ,https://twitter.com/javiergon56/status/1620722982896414720,['https://pbs.twimg.com/media/Fn321PRXwAImyZT?format=jpg&name=small'],5,3,1,carrusel,807,https://twitter.com/javiergon56,1620722982896414720,2023-02-01,05,Miércoles,9,fvf
64763b5dbbad6288ac996b0c,2023-02-01 08:51:16,Euskadiko Futbol Federakundea - Federación Vasca,EFF_FVF,"Atzo 𝐥𝐢𝐳𝐞𝐧𝐭𝐳𝐢𝐚-𝐞𝐩𝐞𝐚 amaitu zen.

Ayer terminó el 𝐩𝐞𝐫𝐢𝐨𝐝𝐨 𝐝𝐞 𝐥𝐢𝐜𝐞𝐧𝐜𝐢𝐚𝐬. | . ⏳ ⏳",https://twitter.com/EFF_FVF/status/1620706335221497856,[],2,0,0,video,1641,https://twitter.com/EFF_FVF,1620706335221497856,2023-02-01,04,Miércoles,2,fvf
64763b5dbbad6288ac996b0d,2023-02-01 03:54:13,San Jose Rojinegro,Lord11_BHR,"Seguimos sumando voces a la causa del @DeportivoLara 

Palabras de Carlos Sierra jugador que formó parte de las filas del club. 

@AdolfoP_Oficial @SomosAfel
@DeporLara @LBDC_BHR @FVF_Oficial @LigaFUTVE
#ContigoDEPORVida | . ",https://twitter.com/Lord11_BHR/status/1620631581814849538,[],19,7,0,video,1011,https://twitter.com/Lord11_BHR,1620631581814849538,2023-01-31,23,Martes,26,fvf
64763b5dbbad6288ac996b0e,2023-02-01 03:52:55,RTG,callmekingjoe1,The best month of the year about to start and I’m lit all 28 days of it #FVF | . ,https://twitter.com/callmekingjoe1/status/1620631256022269952,[],1,0,0,carrusel,207,https://twitter.com/callmekingjoe1,1620631256022269952,2023-01-31,23,Martes,1,fvf
64763b5dbbad6288ac996b0f,2023-02-01 03:03:07,Santiago Sanchez,San_Sanchez_28,"#SudamericanoSub20 
Hexagonal final 
Posiciones 
@CBF_Futebol  3pts 
@AUFOficial     3pts
@Albirroja         1pts
@FVF_Oficial     1pts
@FCFSeleccionCol 0pts
@FEFecuador    0pts | . ",https://twitter.com/San_Sanchez_28/status/1620618720359116801,['https://pbs.twimg.com/profile_images/1449041021447380995/zxEe5_Yz_normal.jpg'],0,0,0,image,48,https://twitter.com/San_Sanchez_28,1620618720359116801,2023-01-31,23,Martes,0,fvf
64763b5dbbad6288ac996b10,2023-02-01 01:41:53,Teledeportes,Teledeportes_10,"El gol de penal de #BrayanAlcocer igualó el marcador frente a Paraguay  en la sudamericana sub 20 para el empate final en el partido

#TelevenEsVinotinto #sub20xteleven
@juvenilesfvf @FVF_Oficial | . 🇵🇾",https://twitter.com/Teledeportes_10/status/1620598280395816961,[],44,6,4,video,2741,https://twitter.com/Teledeportes_10,1620598280395816961,2023-01-31,21,Martes,54,fvf
64763b5dbbad6288ac996b11,2023-02-01 00:25:23,xavier,xavierdorta,Los colores no pueden borrarse @AdolfoP_Oficial @LigaFUTVE @FVF_Oficial @EdgardoCDL13_HR @DeportivoLara #KHALILENTREGAELEQUIPO | . ,https://twitter.com/xavierdorta/status/1620579026099392513,['https://pbs.twimg.com/media/Fn10CU3XEAIrUSs?format=jpg&name=small'],0,0,0,carrusel,151,https://twitter.com/xavierdorta,1620579026099392513,2023-01-31,20,Martes,0,fvf
64763b5dbbad6288ac996b12,2023-02-01 00:17:07,FVF,FVF_Oficial," Día 2 | Pretemporada de Árbitros de fútbol campo 2023

Los colegiados saltaron a la cancha del CNAR Margarita para iniciar los trabajos físicos. 
#Arbitraje  | . ✅ 🏃🏻‍♀️ 🇻🇪",https://twitter.com/FVF_Oficial/status/1620576946928390148,"['https://pbs.twimg.com/media/Fn1yCK6WYAAU90z?format=jpg&name=small', 'https://pbs.twimg.com/media/Fn1yICXXoAIT5d2?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Fn1yIxJWIAM0mBd?format=jpg&name=360x360']",37,5,1,carrusel,5656,https://twitter.com/FVF_Oficial,1620576946928390148,2023-01-31,20,Martes,43,fvf
64763b74bbad6288ac996b14,2023-02-02 23:16:42,miu ♡︎’s miles໒꒱‧₊˚ଓ゛,suneatercutie,"YIYOEPEPFEPVEPVRPVRVOGRBOGRBIFVIRBY YIYOEPEEYIOPEPEEYIPEPEPEPEPEPEEYIPEPEPEPEPEEP SHINCIHIRO WILL BE SHOWI N IN LIVE ACTION !1!£1!¥1!£€> YIPEPEEYIOIIPEPEPEEYIYIYIPEPEPEPEPEEPPEPEEPYUYUYPSFPEFEPVEVD VEMVEF,V
V
FVF
V
FVF
F
F
F
F
F
FF
F
F
F
F
FFYYYYIIIIIIIIIIPPPPPPPPEEEEEEEEEEEEEEE | . ",https://twitter.com/suneatercutie/status/1621286518697377792,"['https://pbs.twimg.com/media/Fn_3emUWIAYsKoK?format=jpg&name=900x900', 'https://pbs.twimg.com/media/Fn_3emUXkAQuQRJ?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Fn_3emTWQAAhZ6M?format=jpg&name=small']",1,0,0,carrusel,48,https://twitter.com/suneatercutie,1621286518697377792,2023-02-02,19,Jueves,1,fvf
64763b74bbad6288ac996b15,2023-02-02 22:43:06,El monumental,manoloduran1,"La hinchada en la tribuna y el balón en el centro esperando por el @DeportivoLara
#RojinegroDeLara
#VamosRojinegro
#ContigoDEPORVida
@jandresgimenez
@AdolfoP_Oficial
@JuniorParra19
@FVF_Oficial
@LigaFUTVE
@Ralvarez972 | . ",https://twitter.com/manoloduran1/status/1621278061386670081,"['https://pbs.twimg.com/media/Fn_vyuNWQAEWmUZ?format=jpg&name=small', 'https://pbs.twimg.com/media/Fn_vzTKXwAUSOd7?format=jpg&name=small']",54,18,4,carrusel,2753,https://twitter.com/manoloduran1,1621278061386670081,2023-02-02,18,Jueves,76,fvf
64763b74bbad6288ac996b16,2023-02-02 22:26:42,l_diaz,lgdiaz_66,"La BHR @DeporLara ena grada cómo siempre, no es un partido de liga, es toda una hinchada luchando por su equipo @LigaFUTVE @FVF_Oficial @jandresgimenez @GuarosOficial @AdolfoP_Oficial @manoloduran1 @avilchezve | . ",https://twitter.com/lgdiaz_66/status/1621273936632610819,[],69,31,1,video,3121,https://twitter.com/lgdiaz_66,1621273936632610819,2023-02-02,18,Jueves,101,fvf
64763b74bbad6288ac996b17,2023-02-02 20:10:34,San Jose Rojinegro,Lord11_BHR,"Por nuestra historia y todo lo que representa este equipo para el estado Lara @DeportivoLara es un sentimiento distinto a los demás. 

@DeporLara @AdolfoP_Oficial @SomosAfel @AUFPVenezuela @FVF_Oficial
#ContigoDEPORvida | . ",https://twitter.com/Lord11_BHR/status/1621239677607895041,[],55,27,2,video,1734,https://twitter.com/Lord11_BHR,1621239677607895041,2023-02-02,16,Jueves,84,fvf
64763b74bbad6288ac996b18,2023-02-02 18:16:38,Asociación Táchirense de Fútbol,asofuttachira,"#ModulosFVF |  Inicia registro de jugadoras en el tercer bloque   del Tryout femenino en el centro de Alto Rendimiento de la ATF.

#ATF
#AsoFutTachira
#TachiraEsFutbol
#VenezuelaEsFutVe
#FVF #femeninofvf #FemeninoATF #sancristobal #tachira #venezuela
#FutVeFemenino | . 📝",https://twitter.com/asofuttachira/status/1621211003231821824,"['https://pbs.twimg.com/media/Fn-yu4TWYAEDcpJ?format=jpg&name=small', 'https://pbs.twimg.com/media/Fn-ywSOWQAI4a0E?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Fn-yxBXWIAERX7N?format=jpg&name=360x360']",1,0,0,carrusel,86,https://twitter.com/asofuttachira,1621211003231821824,2023-02-02,14,Jueves,1,fvf
64763b74bbad6288ac996b19,2023-02-02 17:54:09,Planeta Vinotinto,planetavto,“El último Mohicano” @eveliodjesus THE LAST DANCE ? @dvolaguaira @ligafutve #fvf @selevinotinto | instagram.comPlaneta Vinotinto (@planetavto) • Instagram photo. ,https://twitter.com/planetavto/status/1621205346025881601,['https://pbs.twimg.com/profile_images/1645556392969814016/EHIAwRrO_normal.jpg'],0,0,0,image,106,https://twitter.com/planetavto,1621205346025881601,2023-02-02,13,Jueves,0,fvf
64763b74bbad6288ac996b1a,2023-02-02 17:26:48,Asociación Táchirense de Fútbol,asofuttachira,"#ModulosFVF |  A todo ritmo el Tryout femenino en el centro de Alto Rendimiento de la ATF.

#ATF
#AsoFutTachira
#TachiraEsFutbol
#VenezuelaEsFutVe
#FVF #femeninofvf #FemeninoATF #sancristobal #tachira #venezuela
#FutVeFemenino #futbol #futbolbase | . 🔥",https://twitter.com/asofuttachira/status/1621198462527086592,"['https://pbs.twimg.com/media/Fn-nXjAWAAMd1JN?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Fn-nYKEXgAIJeyo?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Fn-nZBRX0AMbuWh?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Fn-naGyXEAEpgU8?format=jpg&name=360x360']",2,2,0,carrusel,89,https://twitter.com/asofuttachira,1621198462527086592,2023-02-02,13,Jueves,4,fvf
64763b74bbad6288ac996b1b,2023-02-02 17:18:48,Planeta Vinotinto,planetavto,Duelo de técnicos venezolanos @stifanodt vs. @danielfariasdt @libertadores #libertadores #FVF #auf #futve | instagram.comPlaneta Vinotinto (@planetavto) • Instagram photo. ,https://twitter.com/planetavto/status/1621196448414011395,[],0,0,0,carrusel,137,https://twitter.com/planetavto,1621196448414011395,2023-02-02,13,Jueves,0,fvf
64763b74bbad6288ac996b1c,2023-02-02 16:20:51,FVF,FVF_Oficial," El colegiado 𝐀𝐥𝐞𝐱𝐢𝐬 𝐇𝐞𝐫𝐫𝐞𝐫𝐚 formó parte del 31er Curso UEFA para árbitros de élite. 

Herrera y la jueza, Anahí Fernández , recibieron la invitación a la preparación, en el marco de cooperación entre @UEFA_Official y @CONMEBOL 
Roma, Italia

#Arbitraje  | . 👏🏽 🇺🇾 🌎 🇪🇺 📍 🇻🇪",https://twitter.com/FVF_Oficial/status/1621181863942307846,['https://pbs.twimg.com/media/Fn-YTlXWIAAtgYX?format=jpg&name=small'],41,8,0,carrusel,3956,https://twitter.com/FVF_Oficial,1621181863942307846,2023-02-02,12,Jueves,49,fvf
64763b74bbad6288ac996b1d,2023-02-02 13:36:05,Javier Rivera,JavierRiveraVen,"FVF confirmó que la Vinotinto femenina regresará a la Turkish Women's Cup. La selección de Venezuela se medirá en Alanya a Zambia, Turquía y Sudáfrica, los días 15, 18 y 21 de febrero | . ",https://twitter.com/JavierRiveraVen/status/1621140400923721729,['https://pbs.twimg.com/profile_images/496855433047334912/1AbonRMB_normal.jpeg'],4,1,0,image,389,https://twitter.com/JavierRiveraVen,1621140400923721729,2023-02-02,09,Jueves,5,fvf
64763b74bbad6288ac996b1e,2023-02-02 13:33:56,Asociación Táchirense de Fútbol,asofuttachira,"#ModulosFVF |  Donde nace el Sueño, así se desarrolla el Tryout femenino en el centro de Alto Rendimiento de la ATF.

#ATF
#AsoFutTachira
#TachiraEsFutbol
#VenezuelaEsFutVe
#FVF #femeninofvf #FemeninoATF #sancristobal #tachira #venezuela
#FutVeFemenino #futbol | . 🇻🇪",https://twitter.com/asofuttachira/status/1621139860823343112,"['https://pbs.twimg.com/media/Fn9yE2HaMAE78C3?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Fn9yFi_XkAAkove?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Fn9yGM0aIAAJ82t?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Fn9yGwwWYAEKXRb?format=jpg&name=360x360']",2,1,0,carrusel,76,https://twitter.com/asofuttachira,1621139860823343112,2023-02-02,09,Jueves,3,fvf
64763b74bbad6288ac996b1f,2023-02-02 13:31:52,Planeta Vinotinto,planetavto,Rodney Chirinos llega al Penta @portuguesa_fc #Futve #FVF #vinotinto #Portuguesa #Penta | instagram.comPlaneta Vinotinto (@planetavto) • Instagram photo. ,https://twitter.com/planetavto/status/1621139337500037122,['https://pbs.twimg.com/profile_images/1645556392969814016/EHIAwRrO_normal.jpg'],0,0,0,image,221,https://twitter.com/planetavto,1621139337500037122,2023-02-02,09,Jueves,0,fvf
64763b74bbad6288ac996b20,2023-02-02 12:57:41,へりだ,hara_herida,ギーーーーーーッッッッッ | . ,https://twitter.com/hara_herida/status/1621130738933600256,['https://pbs.twimg.com/profile_images/1633413479158943745/Pf_QR9JK_normal.jpg'],0,0,0,image,4,https://twitter.com/hara_herida,1621130738933600256,2023-02-02,08,Jueves,0,fvf
64763b74bbad6288ac996b21,2023-02-02 12:36:28,秋津,fvf_ais83,あー美味そ……… | . ,https://twitter.com/fvf_ais83/status/1621125395885228032,['https://pbs.twimg.com/profile_images/1540307171275325442/6CfxlR8I_normal.jpg'],0,0,0,image,16,https://twitter.com/fvf_ais83,1621125395885228032,2023-02-02,08,Jueves,0,fvf
64763b74bbad6288ac996b22,2023-02-02 12:19:56,へりだ,hara_herida,劉都が琵琶坂くんのこと永至くんって呼んでたら爆萌する | . ,https://twitter.com/hara_herida/status/1621121236402311169,['https://pbs.twimg.com/profile_images/1633413479158943745/Pf_QR9JK_normal.jpg'],0,0,0,image,43,https://twitter.com/hara_herida,1621121236402311169,2023-02-02,08,Jueves,0,fvf
