Id,Label,d8,d7,d6,d5,d4,d3,d2,d1,d0,indegree,outdegree,Degree,modularity_class,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,eigencentrality,pageranks,Authority,Hub,Comunidades,X,Y,Size,Color
Juan48735348,Juan48735348,15751,0,0,0,0,334,0,381,261,0,1,1,120,2,0.666667,0.75,0,0,0.000044,0,0,MervinMaldonad0,0.238277,0.225194,0.001041,"#00a176"
daniel56902125,daniel56902125,15194,0,0,0,0,5,0,39,10,0,1,1,120,2,0.666667,0.75,0,0,0.000044,0,0,MervinMaldonad0,0.229439,0.227195,0.001041,"#00a176"
Nathali44725931,Nathali44725931,1904,0,0,0,0,2,0,78,24,0,1,1,120,2,0.666667,0.75,0,0,0.000044,0,0,MervinMaldonad0,0.240867,0.233627,0.001041,"#00a176"
MonicaM09289709,MonicaM09289709,92046,0,0,0,0,88718,0,14,166,0,1,1,120,2,0.666667,0.75,0,0,0.000044,0,0,MervinMaldonad0,0.2291,0.218264,0.001041,"#00a176"
fragozavicky,fragozavicky,14709,0,0,0,0,45,0,96,60,0,2,2,120,2,0.75,0.833333,0,0,0.000044,0,0.00001,MervinMaldonad0,0.380102,0.17749,0.002081,"#00a176"
dariana16042,dariana16042,117794,0,0,0,0,44,0,86,386,0,1,1,120,2,0.666667,0.75,0,0,0.000044,0,0,MervinMaldonad0,0.248703,0.201789,0.001041,"#00a176"
julitosamuel,julitosamuel,5031,0,0,0,0,113,0,736,206,0,1,1,120,2,0.666667,0.75,0,0,0.000044,0,0,MervinMaldonad0,0.220889,0.2294,0.001041,"#00a176"
thania81205760,thania81205760,28010,0,0,0,0,1236,0,1200,455,0,2,2,267,2,0.75,0.833333,0,0,0.000044,0,0,267,0.188479,0.229009,0.002081,"#c0c0c0"
howardramirez87,howardramirez87,40108,0,0,0,0,23429,8,935,2298,0,1,1,94,1,1,1,0,0,0.000044,0,0.000118,94,0.536813,0.248996,0.001041,"#c0c0c0"
MaturinCandanga,MaturinCandanga,15864,0,0,0,0,149,2,1046,1185,18,1,19,120,1,1,1,17,0.016133,0.000609,0.000008,0.000235,MervinMaldonad0,0.254396,0.215704,0.019771,"#00a176"
kurdeando,kurdeando,8737,0,0,0,0,568,5,2357,300,0,3,3,5,8,0.279874,0.321281,0,0,0.000044,0,0.00237,pulidojorge,0.253842,0.774131,0.003122,"#da5ed6"
Dvo_Casarapa,Dvo_Casarapa,89815,0,0,0,0,17708,23,1890,1011,0,3,3,271,8,0.289344,0.335296,0,0,0.000044,0,0.036771,MariaGArocha,0.691867,0.741604,0.003122,"#0092fb"
cheobateria,cheobateria,45400,0,0,0,0,31042,3,740,496,0,1,1,247,9,0.210495,0.235294,0,0,0.000044,0,0.03126,klon_perez,0.730135,0.613186,0.001041,"#36ae00"
Damarys27968363,Damarys27968363,21116,0,0,0,0,17907,0,268,268,0,1,1,120,2,0.6,0.666667,0,0,0.000044,0,0.000005,MervinMaldonad0,0.297874,0.166883,0.001041,"#00a176"
fragama1,fragama1,2901,0,0,0,0,3859,0,512,238,0,1,1,80,1,1,1,0,0,0.000044,0,0,80,0.877571,0.740774,0.001041,"#c0c0c0"
laynavas,laynavas,1437,0,0,0,0,2689,1,195,427,1,1,2,137,1,1,1,1,0.000896,0.000057,0.000003,0,137,0.140518,0.816897,0.002081,"#c0c0c0"
desdemitribuna9,desdemitribuna9,7569,0,0,0,0,13233,0,1920,574,4,1,5,124,9,0.237072,0.263216,706,0.003764,0.000133,0.001473,0.004126,124,0.294598,0.682498,0.005203,"#c0c0c0"
yeladenisse,yeladenisse,8891,0,0,0,0,2809,1,874,373,0,1,1,120,2,0.6,0.666667,0,0,0.000044,0,0.000005,MervinMaldonad0,0.328451,0.122365,0.001041,"#00a176"
patriota110402,patriota110402,55757,0,0,0,0,43775,0,1762,1262,0,1,1,120,2,0.6,0.666667,0,0,0.000044,0,0.000005,MervinMaldonad0,0.315306,0.138303,0.001041,"#00a176"
Pavel_Rondon,Pavel_Rondon,3756,0,0,0,0,1298,0,353,228,0,1,1,120,2,0.6,0.666667,0,0,0.000044,0,0.000005,MervinMaldonad0,0.320228,0.117159,0.001041,"#00a176"
catastroalcmat,catastroalcmat,6298,0,0,0,0,18,0,177,306,0,1,1,120,2,0.6,0.666667,0,0,0.000044,0,0.000005,MervinMaldonad0,0.359958,0.141915,0.001041,"#00a176"
53ac177a8c8145c,53ac177a8c8145c,12734,0,0,0,0,9865,1,329,158,0,3,3,120,1,1,1,0,0,0.000044,0,0.000241,MervinMaldonad0,0.181925,0.27399,0.003122,"#00a176"
carmenz1969,carmenz1969,3305,0,0,0,0,4733,1,2174,1499,0,1,1,120,2,0.6,0.666667,0,0,0.000044,0,0.000005,MervinMaldonad0,0.319777,0.177719,0.001041,"#00a176"
gregarces,gregarces,47463,0,0,0,0,10261,8,993,763,25,18,43,124,8,0.290909,0.340111,60628.829767,0.043494,0.001594,0.008736,0.005138,124,0.387699,0.496044,0.044745,"#c0c0c0"
Carlos50637269,Carlos50637269,8351,0,0,0,0,6869,0,144,24,0,1,1,120,2,0.6,0.666667,0,0,0.000044,0,0.000005,MervinMaldonad0,0.322779,0.12466,0.001041,"#00a176"
Alejandro25828,Alejandro25828,31865,0,0,0,0,11,0,195,147,0,1,1,120,2,0.6,0.666667,0,0,0.000044,0,0.000005,MervinMaldonad0,0.364636,0.144971,0.001041,"#00a176"
Anderso19206726,Anderso19206726,71971,0,0,0,0,139,0,435,258,0,1,1,120,2,0.6,0.666667,0,0,0.000044,0,0.000005,MervinMaldonad0,0.334544,0.120094,0.001041,"#00a176"
Daniel_tach,Daniel_tach,42814,0,0,0,1,10998,13,2194,680,2,3,5,5,8,0.273359,0.314952,249.472222,0.001793,0.000064,0.000246,0.00243,pulidojorge,0.459372,0.812799,0.005203,"#da5ed6"
Gueyo71,Gueyo71,8558,0,0,0,0,5914,0,503,295,0,1,1,247,9,0.210495,0.235294,0,0,0.000044,0,0.03126,klon_perez,0.741018,0.603243,0.001041,"#36ae00"
GobMonagas_,GobMonagas_,236381,0,0,0,0,1929,65,3366,29257,84,2,86,120,1,1,1,163.5,0.075288,0.002499,0.000152,0.000236,MervinMaldonad0,0.346399,0.162088,0.08949,"#00a176"
Crlosluiss,Crlosluiss,40279,0,0,0,0,7524,6,430,298,0,1,1,282,1,1,1,0,0,0.000044,0,0.000446,282,0.100814,0.395415,0.001041,"#c0c0c0"
LGPTO,LGPTO,42987,0,0,0,0,9006,17,2552,1197,0,2,2,94,1,1,1,0,0,0.000044,0,0.000726,94,0.527347,0.282725,0.002081,"#c0c0c0"
jpirela24,jpirela24,1993,0,0,0,0,2753,1,624,268,0,5,5,137,9,0.220497,0.254676,0,0,0.000044,0,0.032166,137,0.504426,0.539606,0.005203,"#c0c0c0"
navarro1401,navarro1401,4027,0,0,0,0,671,3,577,60,0,5,5,124,9,0.205934,0.230839,0,0,0.000044,0,0.003705,124,0.163212,0.606314,0.005203,"#c0c0c0"
12Angelmar,12Angelmar,2101,0,0,0,0,2658,1,506,183,0,1,1,82,1,1,1,0,0,0.000044,0,0,82,0.676715,0.094309,0.001041,"#c0c0c0"
JECaraballo,JECaraballo,7192,0,0,0,1,115417,3,1730,308,2,3,5,124,8,0.266465,0.293716,9702.383232,0.030983,0.00046,0.000305,0.005164,124,0.313582,0.645168,0.005203,"#c0c0c0"
MrJesusEnrique,MrJesusEnrique,29974,0,0,0,0,24484,11,3373,468,0,1,1,282,1,1,1,0,0,0.000044,0,0.000446,282,0.095352,0.384933,0.001041,"#c0c0c0"
DGomesB_,DGomesB_,27870,0,0,0,0,88123,1,385,100,0,2,2,152,10,0.162759,0.175275,0,0,0.000044,0,0.000305,152,0.088167,0.481671,0.002081,"#c0c0c0"
juandan29781921,juandan29781921,6,0,0,0,0,4,0,241,4,0,1,1,124,9,0.205591,0.22048,0,0,0.000044,0,0.001033,124,0.183341,0.656019,0.001041,"#c0c0c0"
teacheractivo,teacheractivo,1757,0,0,0,0,2259,1,202,182,0,1,1,304,10,0.18877,0.20238,0,0,0.000044,0,0.000164,304,0.370461,0.369247,0.001041,"#c0c0c0"
CanelonDelvalle,CanelonDelvalle,30979,0,0,0,0,2860,228,1604,46945,0,1,1,82,1,1,1,0,0,0.000044,0,0,82,0.692244,0.087145,0.001041,"#c0c0c0"
juliojose_ab10,juliojose_ab10,8690,0,0,0,0,7577,0,1320,130,0,1,1,302,2,0.666667,0.75,0,0,0.000044,0,0.000078,amarcanopsuv,0.081558,0.549971,0.001041,"#d94968"
cesar19807,cesar19807,1032,0,0,0,2,2370,0,913,134,1,3,4,65,9,0.225848,0.247871,128.316667,0.000988,0.000056,0.001011,0.002087,Naranjazos10,0.217815,0.588627,0.004162,"#ad7d00"
Javier_EPP,Javier_EPP,29236,0,0,0,0,34067,111,521,7353,0,2,2,268,9,0.227448,0.256601,0,0,0.000044,0,0.032148,SOLOVENEX_,0.371626,0.510046,0.002081,"#00b2e6"
orlifrankz1,orlifrankz1,34470,0,0,0,0,57119,1,500,514,0,1,1,120,2,0.6,0.666667,0,0,0.000044,0,0.000005,MervinMaldonad0,0.317033,0.129594,0.001041,"#00a176"
semanasantapkya,semanasantapkya,97438,0,0,0,0,64,0,6,116,0,1,1,120,2,0.666667,0.75,0,0,0.000044,0,0,MervinMaldonad0,0.235931,0.220497,0.001041,"#00a176"
Patria1Roman,Patria1Roman,65104,0,0,0,0,37,0,68,247,0,1,1,120,2,0.666667,0.75,0,0,0.000044,0,0,MervinMaldonad0,0.247592,0.229079,0.001041,"#00a176"
JorgeGo03865421,JorgeGo03865421,98256,0,0,0,0,97,0,35,171,0,1,1,120,2,0.666667,0.75,0,0,0.000044,0,0,MervinMaldonad0,0.25047,0.222947,0.001041,"#00a176"
DavidTorresif,DavidTorresif,675,0,0,0,0,354,1,130,10,0,1,1,152,10,0.162374,0.172938,0,0,0.000044,0,0.000304,152,0.095807,0.486786,0.001041,"#c0c0c0"
TuiteroAlexand1,TuiteroAlexand1,65655,0,0,0,0,26,0,37,204,0,1,1,120,2,0.666667,0.75,0,0,0.000044,0,0,MervinMaldonad0,0.240083,0.213,0.001041,"#00a176"
dumirtwi,dumirtwi,2488,0,0,0,0,592,0,186,97,0,1,1,94,2,0.666667,0.75,0,0,0.000044,0,0.000367,94,0.217829,0.315387,0.001041,"#c0c0c0"
P000O7,P000O7,7785,0,0,2,2,559,4,766,1324,2,0,2,78,0,0,0,0,0.001793,0.000087,0.00116,0,78,0.78178,0.829758,0.002081,"#c0c0c0"
frankenthM,frankenthM,38753,0,0,0,0,7040,5,813,545,0,1,1,282,1,1,1,0,0,0.000044,0,0.000446,282,0.117675,0.391422,0.001041,"#c0c0c0"
FundacionAIFI,FundacionAIFI,20569,0,0,0,3,566,19,68,5437,4,0,4,204,0,0,0,0,0.003585,0.000175,0,0,204,0.047649,0.417822,0.004162,"#c0c0c0"
MangiYorgelis,MangiYorgelis,10139,0,0,0,0,43,0,12,1,0,1,1,610,1,1,1,0,0,0.000044,0,0,610,0.659557,0.143568,0.001041,"#c0c0c0"
lozanocadenama1,lozanocadenama1,29790,0,0,0,0,41,0,141,42,0,2,2,120,2,0.666667,0.75,0,0,0.000044,0,0.000134,MervinMaldonad0,0.359428,0.191985,0.002081,"#00a176"
mrerickjgs7,mrerickjgs7,851,0,0,0,1,1900,0,150,15,0,1,1,304,1,1,1,0,0,0.000044,0,0.000464,304,0.376774,0.323373,0.001041,"#c0c0c0"
johancardoza,johancardoza,2505,0,0,0,0,276,3,5001,1533,0,1,1,94,1,1,1,0,0,0.000044,0,0.000038,94,0.102884,0.325031,0.001041,"#c0c0c0"
SIMONRUIZ_SR7,SIMONRUIZ_SR7,13770,0,0,0,0,157,2,336,135,0,7,7,65,9,0.259232,0.302297,0,0,0.000044,0,0.036355,Naranjazos10,0.226615,0.453078,0.007284,"#ad7d00"
Mategol_,Mategol_,20267,0,0,0,0,2412,9,2031,820,0,1,1,152,9,0.219664,0.240974,0,0,0.000044,0,0.000043,152,0.190673,0.81725,0.001041,"#c0c0c0"
Luisito57043943,Luisito57043943,69518,0,0,0,0,244,0,122,114,0,1,1,120,2,0.6,0.666667,0,0,0.000044,0,0.000005,MervinMaldonad0,0.356402,0.124789,0.001041,"#00a176"
jorver19,jorver19,33319,0,0,0,0,763,0,804,477,0,2,2,282,9,0.210965,0.237454,0,0,0.000044,0,0.031706,282,0.378993,0.462776,0.002081,"#c0c0c0"
PedroGonzaGemez,PedroGonzaGemez,118,1,0,0,1,865,0,910,70,1,3,4,200,9,0.208778,0.229203,12.166667,0.002234,0.00014,0.000035,0.002558,200,0.232478,0.621146,0.004162,"#c0c0c0"
Luko072000,Luko072000,13421,0,0,0,0,1,0,5,30,0,1,1,120,2,0.6,0.666667,0,0,0.000044,0,0.000005,MervinMaldonad0,0.305151,0.18312,0.001041,"#00a176"
delaguilaerwin,delaguilaerwin,54578,0,0,0,0,52219,0,573,237,0,2,2,120,4,0.466667,0.583333,0,0,0.000044,0,0.000005,MervinMaldonad0,0.447336,0.30487,0.002081,"#00a176"
4grever,4grever,12268,0,0,0,0,11692,2,1181,1140,0,1,1,282,1,1,1,0,0,0.000044,0,0.000446,282,0.102671,0.402203,0.001041,"#c0c0c0"
guver2008,guver2008,245361,0,0,0,0,193833,23,5006,4536,0,3,3,65,9,0.256914,0.294067,0,0,0.000044,0,0.037109,Naranjazos10,0.425748,0.549638,0.003122,"#ad7d00"
LouRex28,LouRex28,12442,0,0,0,0,1122,0,126,82,0,1,1,120,2,0.6,0.666667,0,0,0.000044,0,0.000005,MervinMaldonad0,0.296929,0.160288,0.001041,"#00a176"
Mar_and_Tony1,Mar_and_Tony1,13375,0,0,0,0,40962,0,1663,767,0,1,1,65,9,0.237072,0.263216,0,0,0.000044,0,0.004126,Naranjazos10,0.427358,0.597929,0.001041,"#ad7d00"
franrom25425382,franrom25425382,24499,0,0,0,0,28,0,62,42,0,2,2,120,2,0.666667,0.75,0,0,0.000044,0,0.000134,MervinMaldonad0,0.368822,0.180893,0.002081,"#00a176"
teto61139555,teto61139555,176372,0,0,0,0,407,0,220,638,0,1,1,120,2,0.6,0.666667,0,0,0.000044,0,0.000005,MervinMaldonad0,0.335063,0.139167,0.001041,"#00a176"
Luismalave17,Luismalave17,813,0,0,0,0,2092,1,849,83,0,1,1,247,9,0.210495,0.235294,0,0,0.000044,0,0.03126,klon_perez,0.695498,0.698793,0.001041,"#36ae00"
SoloDeportes_Ve,SoloDeportes_Ve,7653,0,0,0,0,532,13,406,3619,0,1,1,86,1,1,1,0,0,0.000044,0,0,86,0.296913,0.086585,0.001041,"#c0c0c0"
YoehAlejandrina,YoehAlejandrina,62065,0,0,0,0,1174,0,333,328,0,1,1,120,2,0.6,0.666667,0,0,0.000044,0,0.000005,MervinMaldonad0,0.326538,0.133287,0.001041,"#00a176"
JuanMoros_18,JuanMoros_18,2860,0,0,0,0,1977,1,645,200,0,1,1,94,2,0.666667,0.75,0,0,0.000044,0,0.000367,94,0.206361,0.32021,0.001041,"#c0c0c0"
Edgarz1944Hijos,Edgarz1944Hijos,100343,0,0,0,0,3452,2,3260,1540,0,2,2,120,2,0.666667,0.75,0,0,0.000044,0,0.000014,MervinMaldonad0,0.428196,0.171183,0.002081,"#00a176"
EdenHeller93078,EdenHeller93078,14653,0,0,0,0,2,0,4,42,0,1,1,120,2,0.6,0.666667,0,0,0.000044,0,0.000005,MervinMaldonad0,0.315367,0.157803,0.001041,"#00a176"
betzabethramos7,betzabethramos7,61503,0,0,0,0,58311,0,357,238,0,1,1,120,2,0.6,0.666667,0,0,0.000044,0,0.000005,MervinMaldonad0,0.344507,0.1372,0.001041,"#00a176"
dald96,dald96,30582,1,0,2,5,16415,44,536,679,1,1,2,152,10,0.162374,0.172938,0,0.000896,0.000063,0.00001,0.000304,152,0.094998,0.476767,0.002081,"#c0c0c0"
Francis74623591,Francis74623591,37142,0,0,0,0,5801,0,336,192,0,1,1,120,2,0.6,0.666667,0,0,0.000044,0,0.000005,MervinMaldonad0,0.343649,0.131205,0.001041,"#00a176"
batalla_roja,batalla_roja,180900,0,0,0,0,217,9,539,2675,0,1,1,120,2,0.6,0.666667,0,0,0.000044,0,0.000005,MervinMaldonad0,0.320272,0.135812,0.001041,"#00a176"
kar50669495,kar50669495,89955,0,0,0,0,100,0,28,84,0,2,2,120,2,0.666667,0.75,0,0,0.000044,0,0.000005,MervinMaldonad0,0.283413,0.155456,0.002081,"#00a176"
Hermosa290919,Hermosa290919,3461,0,0,0,0,15,0,254,60,0,1,1,120,2,0.6,0.666667,0,0,0.000044,0,0.000005,MervinMaldonad0,0.305677,0.169119,0.001041,"#00a176"
Compatriota2023,Compatriota2023,32234,0,0,0,0,74,0,202,61,0,1,1,120,2,0.6,0.666667,0,0,0.000044,0,0.000005,MervinMaldonad0,0.300671,0.148596,0.001041,"#00a176"
chiqui2217,chiqui2217,24763,0,0,0,0,2118,0,230,173,0,1,1,120,2,0.6,0.666667,0,0,0.000044,0,0.000005,MervinMaldonad0,0.306685,0.145543,0.001041,"#00a176"
shavipa26,shavipa26,9003,0,0,0,0,161,0,222,85,0,1,1,120,2,0.6,0.666667,0,0,0.000044,0,0.000005,MervinMaldonad0,0.330052,0.128994,0.001041,"#00a176"
Holisdeamanda,Holisdeamanda,48366,0,0,0,0,1,0,2,184,0,1,1,120,2,0.6,0.666667,0,0,0.000044,0,0.000005,MervinMaldonad0,0.296962,0.174655,0.001041,"#00a176"
Pablo11697218,Pablo11697218,34396,0,0,0,0,99,0,78,94,0,1,1,120,2,0.6,0.666667,0,0,0.000044,0,0.000005,MervinMaldonad0,0.317541,0.143299,0.001041,"#00a176"
ArmaoCheo,ArmaoCheo,69406,0,0,0,0,5024,0,156,170,0,1,1,120,2,0.6,0.666667,0,0,0.000044,0,0.000005,MervinMaldonad0,0.31071,0.164622,0.001041,"#00a176"
emprendamos2022,emprendamos2022,13689,0,0,0,0,9623,0,3193,2138,0,1,1,120,2,0.6,0.666667,0,0,0.000044,0,0.000005,MervinMaldonad0,0.30778,0.126865,0.001041,"#00a176"
Kedinho17,Kedinho17,15672,0,0,0,0,8413,2,1169,100,0,3,3,152,10,0.191974,0.212546,0,0,0.000044,0,0.001719,152,0.133186,0.429216,0.003122,"#c0c0c0"
chicholarez,chicholarez,15317,0,0,0,0,4564,3,1141,121,0,1,1,247,9,0.210495,0.235294,0,0,0.000044,0,0.03126,klon_perez,0.748234,0.577668,0.001041,"#36ae00"
YoSoyJuanIsaac,YoSoyJuanIsaac,106012,1,0,0,0,7967,3,158,423,0,1,1,81,1,1,1,0,0,0.000044,0,0,81,0.762187,0.153166,0.001041,"#c0c0c0"
Sportillo88,Sportillo88,794,0,0,0,0,4393,0,182,14,0,1,1,282,1,1,1,0,0,0.000044,0,0.000446,282,0.118603,0.397746,0.001041,"#c0c0c0"
iJusepRBLX,iJusepRBLX,7372,0,0,0,0,405,3,539,1277,0,1,1,282,1,1,1,0,0,0.000044,0,0.000446,282,0.107899,0.382481,0.001041,"#c0c0c0"
DragonesHipicos,DragonesHipicos,32895,0,0,0,0,13585,2,1759,1663,0,1,1,94,1,1,1,0,0,0.000044,0,0.000038,94,0.096433,0.327503,0.001041,"#c0c0c0"
ChinoYsea88,ChinoYsea88,18673,0,0,0,0,3359,0,415,160,0,1,1,82,1,1,1,0,0,0.000044,0,0,82,0.691068,0.095205,0.001041,"#c0c0c0"
venefutbolero,venefutbolero,1892,0,0,0,0,1929,0,830,107,0,3,3,5,10,0.17615,0.195551,0,0,0.000044,0,0.000437,pulidojorge,0.211705,0.691136,0.003122,"#da5ed6"
ReporteYa,ReporteYa,899207,0,0,5,4,34350,2815,88182,1092348,4,0,4,82,0,0,0,0,0.003585,0.000194,0,0,82,0.687625,0.091828,0.004162,"#c0c0c0"
Dimeilaz,Dimeilaz,47560,0,0,0,0,63149,15,765,2009,0,1,1,282,1,1,1,0,0,0.000044,0,0.000446,282,0.104526,0.369721,0.001041,"#c0c0c0"
angelluzcategui,angelluzcategui,104657,1,1,4,5,18969,53,2498,6861,19,6,25,152,8,0.280702,0.327462,33473.716951,0.055371,0.001184,0.00133,0.002553,152,0.204468,0.795233,0.026015,"#c0c0c0"
Raulfarfan54,Raulfarfan54,32867,0,0,0,0,24791,0,441,204,0,1,1,247,9,0.210495,0.235294,0,0,0.000044,0,0.03126,klon_perez,0.742436,0.580291,0.001041,"#36ae00"
MarialeQuijada1,MarialeQuijada1,13133,0,0,0,0,624,2,608,380,0,1,1,94,2,0.666667,0.75,0,0,0.000044,0,0.000367,94,0.221794,0.300993,0.001041,"#c0c0c0"
_MVPSports,_MVPSports,38118,0,0,0,2,28644,48,283,22963,0,0,0,83,0,0,0,0,0,0.000044,0,0,83,0.018315,0.494736,0,"#c0c0c0"
TorreyasAlberto,TorreyasAlberto,2129,0,0,0,0,946,0,31,46,0,0,0,84,0,0,0,0,0,0.000044,0,0,84,0.928739,0.756468,0,"#c0c0c0"
MinutoFinalMx,MinutoFinalMx,134803,0,0,0,0,8873,66,1654,14663,0,1,1,86,1,1,1,0,0,0.000044,0,0,86,0.300424,0.097066,0.001041,"#c0c0c0"
ceramista05,ceramista05,569,0,0,0,0,582,0,200,35,0,1,1,94,2,0.666667,0.75,0,0,0.000044,0,0.000367,94,0.206444,0.30138,0.001041,"#c0c0c0"
maestrohipico1,maestrohipico1,43239,0,0,0,0,16069,64,1120,15700,0,1,1,94,1,1,1,0,0,0.000044,0,0.000038,94,0.102816,0.332947,0.001041,"#c0c0c0"
MartVelasquez,MartVelasquez,2396,0,0,0,0,4899,1,747,65,1,1,2,152,10,0.190786,0.206888,0,0.01149,0.000581,0.00004,0.001048,152,0.21868,0.352517,0.002081,"#c0c0c0"
sica2021,sica2021,280117,0,0,0,0,107198,73,12472,11339,0,1,1,94,2,0.666667,0.75,0,0,0.000044,0,0.000367,94,0.215715,0.30695,0.001041,"#c0c0c0"
kingdeportes_ve,kingdeportes_ve,5393,0,0,5,9,1532,8,123,3367,5,0,5,94,0,0,0,0,0.004481,0.000171,0.001189,0,94,0.116454,0.322402,0.005203,"#c0c0c0"
MercadeoDvo,MercadeoDvo,19160,0,0,0,0,7171,121,2253,5852,0,1,1,94,2,0.666667,0.75,0,0,0.000044,0,0.000367,94,0.197794,0.322333,0.001041,"#c0c0c0"
palmerita77,palmerita77,39200,0,0,0,1,21073,2,1070,375,1,1,2,78,2,0.666667,0.75,2,0.000896,0.000057,0.000015,0,78,0.152745,0.314571,0.002081,"#c0c0c0"
recetario1,recetario1,46861,0,0,0,0,25875,13,1290,1560,0,1,1,247,9,0.210495,0.235294,0,0,0.000044,0,0.03126,klon_perez,0.566235,0.5179,0.001041,"#36ae00"
SaugaR_,SaugaR_,1285,0,0,0,0,4971,0,563,115,0,2,2,30,8,0.2968,0.33875,0,0,0.000044,0,0.002386,avilchezve,0.381732,0.906839,0.004261,"#57782f"
koala7175,koala7175,9234,0,0,0,0,22694,0,553,117,1,1,2,78,1,1,1,2,0.000984,0.000092,0,0,78,0.129695,0.325738,0.002081,"#c0c0c0"
Cupertin01,Cupertin01,26197,0,0,0,0,15401,79,13880,15957,0,1,1,180,1,1,1,0,0,0.000044,0,0.000082,180,0.721043,0.807071,0.001041,"#c0c0c0"
ColoradaUpdi,ColoradaUpdi,3472,0,0,0,0,3944,0,905,310,0,1,1,266,9,0.213551,0.232317,0,0,0.000044,0,0.001264,ManoloDavilatv,0.536814,0.894849,0.001041,"#437292"
alxbenavides,alxbenavides,380,0,0,0,0,101,0,541,66,0,1,1,247,9,0.210495,0.235294,0,0,0.000044,0,0.03126,klon_perez,0.70373,0.707187,0.001041,"#36ae00"
S_Hinestroza,S_Hinestroza,71702,0,0,0,0,2449,21,761,1140,0,1,1,282,1,1,1,0,0,0.000044,0,0.000446,282,0.125815,0.369885,0.001041,"#c0c0c0"
VenezuelaRedAct,VenezuelaRedAct,830,0,0,0,0,837,0,49,126,0,1,1,304,1,1,1,0,0,0.000044,0,0.000464,304,0.354997,0.299388,0.001041,"#c0c0c0"
HusseinMSalah2,HusseinMSalah2,13624,0,0,0,0,16890,0,569,104,0,1,1,612,1,1,1,0,0,0.000044,0,0,612,0.932294,0.353533,0.001041,"#c0c0c0"
Saenz_EU,Saenz_EU,10206,0,0,0,1,29,3,859,291,0,1,1,5,10,0.176324,0.18801,0,0,0.000044,0,0.000003,pulidojorge,0.131297,0.604517,0.001041,"#da5ed6"
Leosantosfm_,Leosantosfm_,2208,0,0,0,0,993,1,233,142,0,1,1,94,5,0.290323,0.364815,0,0,0.000044,0,0.000099,94,0.060821,0.563639,0.001041,"#c0c0c0"
Solo_Javier,Solo_Javier,5611,0,0,0,0,5360,1,764,406,0,1,1,94,2,0.666667,0.75,0,0,0.000044,0,0.000367,94,0.237058,0.308318,0.001041,"#c0c0c0"
cjlealt,cjlealt,9096,0,0,0,0,1610,0,288,67,0,1,1,247,9,0.210495,0.235294,0,0,0.000044,0,0.03126,klon_perez,0.68858,0.652304,0.001041,"#36ae00"
danoelhacker,danoelhacker,28953,0,0,0,0,97139,0,431,192,0,1,1,282,1,1,1,0,0,0.000044,0,0.000446,282,0.109258,0.393427,0.001041,"#c0c0c0"
MirandaKevin,MirandaKevin,15305,0,0,0,0,1321,3,431,699,0,1,1,282,1,1,1,0,0,0.000044,0,0.000446,282,0.1335,0.372774,0.001041,"#c0c0c0"
danjesus1,danjesus1,1872,0,0,0,0,2829,0,184,59,0,1,1,247,9,0.210495,0.235294,0,0,0.000044,0,0.03126,klon_perez,0.679344,0.713816,0.001041,"#36ae00"
tonynietom,tonynietom,19840,0,0,0,0,1040,6,403,203,0,1,1,266,9,0.213551,0.232317,0,0,0.000044,0,0.001264,ManoloDavilatv,0.532926,0.883828,0.001041,"#437292"
AngelpalmaReal,AngelpalmaReal,73,0,0,0,0,56,0,15,3,0,3,3,94,9,0.211217,0.239337,0,0,0.000044,0,0.031528,94,0.467215,0.378045,0.003122,"#c0c0c0"
KepaJam93998714,KepaJam93998714,6407,0,0,0,3,347,2,137,55,0,1,1,85,1,1,1,0,0,0.000044,0,0,85,0.786284,0.859739,0.001041,"#c0c0c0"
ReiVzla,ReiVzla,34823,0,0,0,0,2508,18,13275,13596,0,7,7,247,9,0.222084,0.259581,0,0,0.000044,0,0.032225,klon_perez,0.363415,0.397852,0.007284,"#36ae00"
InigoMazo,InigoMazo,3359,0,0,0,3,1087,0,164,51,0,1,1,85,1,1,1,0,0,0.000044,0,0,85,0.789465,0.866146,0.001041,"#c0c0c0"
vhenriquezortiz,vhenriquezortiz,5013,0,0,0,0,20149,1,2985,313,0,4,4,94,9,0.212868,0.243339,0,0,0.000044,0,0.031961,94,0.222003,0.469883,0.004162,"#c0c0c0"
Julio_jcph,Julio_jcph,212908,0,0,0,0,502,5,934,1656,0,1,1,282,1,1,1,0,0,0.000044,0,0.000446,282,0.124643,0.376954,0.001041,"#c0c0c0"
labruja1849,labruja1849,53225,0,0,0,0,20123,0,70,216,0,2,2,94,2,0.75,0.833333,0,0,0.000044,0,0.000496,94,0.315384,0.268006,0.002081,"#c0c0c0"
adadlosdeportes,adadlosdeportes,88975,0,0,0,0,29516,31,1693,1787,0,1,1,86,1,1,1,0,0,0.000044,0,0,86,0.304181,0.084135,0.001041,"#c0c0c0"
Ro_Bonilla,Ro_Bonilla,14864,2,0,4,13,10819,9,361,663,3,0,3,86,0,0,0,0,0.002689,0.000156,0,0,86,0.305508,0.089045,0.003122,"#c0c0c0"
PagezTomas,PagezTomas,9263,0,0,0,0,35502,0,265,121,0,1,1,612,1,1,1,0,0,0.000044,0,0,612,0.943463,0.334928,0.001041,"#c0c0c0"
